model,term,estimate,std.error,statistic,p.value
VAAN.Qty_N1 = Year*Site,(Intercept),22.06201830432703,6.744747084067529,3.270992674646322,0.0012807553702546344
VAAN.Qty_N1 = Year*Site,Year2017,7.368257973200806,17.566638718217163,0.41944609275533673,0.6753821152310673
VAAN.Qty_N1 = Year*Site,SiteDP,-8.701337199323152,7.763995852413557,-1.120729243643041,0.2638717183160835
VAAN.Qty_N1 = Year*Site,SiteTN,136.58865791161247,47.780186133250766,2.8586882757360983,0.004747617333364529
VAAN.Qty_N1 = Year*Site,SiteUNI,-3.3847505039640704,8.989548231343987,-0.3765206456273756,0.7069660606291508
VAAN.Qty_N1 = Year*Site,Year2017:SiteDP,-13.97308448670606,18.737731239685377,-0.7457191219133251,0.45679388638740215
VAAN.Qty_N1 = Year*Site,Year2017:SiteTN,-54.64647522835981,90.54080390219964,-0.6035563290048522,0.546886032191955
VAAN.Qty_N1 = Year*Site,Year2017:SiteUNI,23.256099449581512,45.99873423944747,0.505581291183391,0.6137590321770015
VAAN.Qty_N2 = Year,(Intercept),22.078419819325937,3.896536587169587,5.666165150874029,5.378353662815511e-8
VAAN.Qty_N2 = Year,Year2017,-0.9772058923688819,9.311464546766793,-0.10494652988913498,0.91652952838294
VAAN.Qty_N3 = Site,(Intercept),23.44302304048298,6.314582252677573,3.7125216051374474,2.7066118004977734e-4
VAAN.Qty_N3 = Site,SiteDP,-11.485202186278105,7.10323250302502,-1.6168979660157479,0.10758597162903714
VAAN.Qty_N3 = Site,SiteTN,124.92472776687129,41.25747405367381,3.0279296208088446,0.0028100345701625815
VAAN.Qty_N3 = Site,SiteUNI,-3.23496197890439,8.75947579845032,-0.3693099967781979,0.712314519262773
VAAN.Qty_N4 = Null,(Intercept),21.913709383737483,3.5458749054359444,6.180057099629498,3.822908736992605e-9
