model,term,estimate,std.error,statistic,p.value
VAAN.CNRatio1 = Year*Site,(Intercept),46.80364137230764,1.2773395781158825,36.64150252147086,3.365185177198825e-86
VAAN.CNRatio1 = Year*Site,Year2017,-0.3750739231410145,2.633303000176848,-0.14243477606482247,0.8868932915712622
VAAN.CNRatio1 = Year*Site,SiteDP,1.1594087049650441,1.754361454795426,0.6608721947212648,0.5095253837794194
VAAN.CNRatio1 = Year*Site,SiteTN,4.632167469155726,1.784265318683329,2.596120330677033,0.010193934011564246
VAAN.CNRatio1 = Year*Site,SiteUNI,2.2202772593589826,1.8436808731794216,1.2042633254257944,0.2300430793218754
VAAN.CNRatio1 = Year*Site,Year2017:SiteDP,3.8545334925349515,4.357275409338881,0.8846201193235548,0.37752234889953673
VAAN.CNRatio1 = Year*Site,Year2017:SiteTN,-2.1354776958224035,4.054666874079045,-0.5266715521006752,0.5990594859070648
VAAN.CNRatio1 = Year*Site,Year2017:SiteUNI,-3.7542695345256547,4.6290711117947465,-0.8110200607979166,0.41840767595092443
VAAN.CNRatio2 = Year,(Intercept),48.80903406349995,0.6370429694750154,76.61811903163029,2.8603296606366967e-144
VAAN.CNRatio2 = Year,Year2017,-1.013137259629028,1.5812646560523516,-0.6407132770287415,0.522485067121311
VAAN.CNRatio3 = Site,(Intercept),46.71538868450975,1.1136041086842383,41.949727304531585,4.4998111397540426e-97
VAAN.CNRatio3 = Site,SiteDP,1.6651965410902128,1.582728815677028,1.052104772843166,0.294109111164227
VAAN.CNRatio3 = Site,SiteTN,4.310534178347355,1.5908630124060552,2.7095571050005187,0.007363537685338984
VAAN.CNRatio3 = Site,SiteUNI,1.804951476709723,1.6681412044754023,1.0820136040445958,0.2806397913614718
VAAN.CNRatio4 = Null,(Intercept),48.64459817319367,0.5821531812829734,83.55979102611563,9.165427429218854e-152
